store_id,category,brand,gender,month,historical_year_count,monthly_units_sold,avg_price_lkr,avg_promotion_percent,total_revenue,total_customer_count,unique_products_sold,holiday_days,festival_days,school_days,weekend_days,promotion_days,max_promotion_percent,avg_campaign_discount,previous_month_sales,previous_2_month_avg,previous_3_month_avg,previous_6_month_avg,same_month_last_year,sales_growth_1m,sales_growth_3m
CP007,Accessories,King Street,Unisex,10,5,4.0,2541.83,0.0,10236.94,3.6,2,1,0,0,9,0,0.0,0.0,3.2,4.5,4.6,4.87,5.0,-1.3,-0.27
CP007,Accessories,King Street,Unisex,11,5,4.0,2717.62,0.0,10963.24,3.4,2,0,0,0,9,1,14.0,13.5,4.0,3.6,4.33,4.63,3.8,0.4,-0.3
CP007,Accessories,King Street,Unisex,12,4,4.75,2631.72,0.0,12898.76,4.0,2,1,6,0,8,2,25.0,22.92,4.5,4.12,4.0,4.96,2.75,0.38,-0.96
CP007,Accessories,King Street,Women,1,5,7.6,3457.91,0.0,28100.01,6.4,4,0,0,10,9,1,6.0,6.0,7.4,7.8,6.93,6.83,5.4,-0.4,0.1
CP007,Accessories,King Street,Women,2,5,5.0,3179.51,0.0,16564.57,4.2,3,1,0,0,8,0,0.0,0.0,7.6,6.6,7.13,6.57,4.0,1.0,0.57
CP007,Accessories,King Street,Women,3,5,9.8,3115.51,0.0,31796.02,7.6,5,0,0,0,9,0,0.0,0.0,5.0,6.3,5.93,6.67,7.8,-1.3,-0.73
CP007,Accessories,King Street,Women,4,5,8.0,3111.79,0.0,25238.59,6.0,4,2,9,0,9,1,11.0,9.0,9.8,7.4,7.47,6.53,7.0,2.4,0.93
CP007,Accessories,King Street,Women,5,5,7.2,3330.14,0.0,25079.35,6.0,3,2,1,0,9,0,4.0,4.0,8.0,8.9,7.6,6.73,5.4,-0.9,0.87
CP007,Accessories,King Street,Women,6,5,9.6,3239.18,0.0,32638.74,7.6,5,1,0,0,9,0,0.0,0.0,7.2,7.6,8.33,6.23,7.2,-0.4,2.1
CP007,Accessories,King Street,Women,7,5,9.0,3366.21,0.0,32267.93,7.6,5,0,0,0,9,1,5.0,4.5,9.6,8.4,8.27,7.87,7.4,1.2,0.4
CP007,Accessories,King Street,Women,8,5,6.6,3226.95,0.0,20986.73,6.2,3,0,0,21,9,1,18.0,16.5,9.0,9.3,8.6,8.1,4.0,-0.3,0.5
CP007,Accessories,King Street,Women,9,5,11.2,3308.64,0.0,38725.7,9.6,6,0,0,5,8,0,0.0,0.0,6.6,7.8,8.4,8.37,8.8,-1.2,0.03
CP007,Accessories,King Street,Women,10,5,6.6,3248.8,0.0,21513.82,6.2,3,1,0,0,9,0,0.0,0.0,11.2,8.9,8.93,8.6,5.2,2.3,0.33
CP007,Accessories,King Street,Women,11,5,11.2,3507.69,0.0,40318.93,8.6,4,0,0,0,9,1,13.0,13.0,6.6,8.9,8.13,8.37,8.2,-2.3,-0.23
CP007,Accessories,King Street,Women,12,5,9.6,3243.06,0.0,33229.68,8.0,5,1,6,0,9,2,20.0,19.0,11.2,8.9,9.67,9.03,7.4,2.3,0.63
CP007,Accessories,Libera,Men,1,5,2.0,306.58,0.0,613.16,2.0,1,0,0,10,9,0,0.0,0.0,1.0,1.3,1.13,1.3,1.6,-0.3,-0.17
CP007,Accessories,Libera,Men,2,3,1.33,306.58,0.0,408.77,1.33,1,1,0,0,8,0,0.0,0.0,2.0,1.17,1.11,1.0,1.0,0.83,0.11
CP007,Accessories,Libera,Men,3,3,2.0,306.58,0.0,613.16,2.0,1,0,0,0,8,0,0.0,0.0,2.0,1.67,1.33,1.39,0.33,0.33,-0.06
CP007,Accessories,Libera,Men,4,3,2.67,306.58,0.0,817.55,2.67,1,2,9,0,8,0,0.0,0.0,1.33,1.83,1.56,0.94,0.67,-0.5,0.61
CP007,Accessories,Libera,Men,5,5,1.2,306.58,0.0,367.9,1.2,1,2,1,0,9,0,2.0,2.0,2.4,2.0,2.0,1.4,1.4,0.4,0.6
CP007,Accessories,Libera,Men,6,4,2.25,306.58,0.0,689.8,2.25,1,1,0,0,9,0,0.0,0.0,1.0,1.88,1.75,1.21,0.75,-0.88,0.54
CP007,Accessories,Libera,Men,7,3,1.67,306.58,0.0,510.97,1.67,1,0,0,0,9,0,3.33,3.33,1.67,1.33,1.56,1.61,1.0,0.33,-0.06
CP007,Accessories,Libera,Men,9,3,1.0,306.58,0.0,306.58,1.0,1,0,0,5,9,0,0.0,0.0,2.33,1.83,2.0,1.78,1.0,0.5,0.22
CP007,Accessories,Libera,Men,10,3,1.33,306.58,0.0,408.77,1.33,1,1,0,0,9,0,0.0,0.0,1.33,1.5,1.44,1.5,2.0,-0.17,-0.06
CP007,Accessories,Libera,Men,11,3,1.33,306.58,0.0,408.77,1.33,1,0,0,0,9,0,0.0,0.0,1.67,1.5,1.56,1.56,1.67,0.17,0.0
CP007,Accessories,Libera,Men,12,3,2.0,301.47,1.67,597.83,2.0,1,1,6,0,9,1,13.33,12.5,1.33,1.33,1.44,1.67,1.33,0.0,-0.22
CP007,Accessories,Libera,Unisex,1,5,5.6,2316.29,0.0,12874.14,5.6,3,0,0,10,9,0,3.0,2.5,5.6,4.8,4.6,5.0,4.4,0.8,-0.4
CP007,Accessories,Libera,Unisex,2,5,4.8,1775.82,0.0,9290.88,4.8,3,1,0,0,8,0,0.0,0.0,5.6,5.4,4.93,5.03,4.2,0.2,-0.1
CP007,Accessories,Libera,Unisex,3,5,5.8,2624.27,0.0,14883.09,5.8,4,0,0,0,9,0,0.0,0.0,4.8,5.2,5.0,4.73,4.4,-0.4,0.27
CP007,Accessories,Libera,Unisex,4,5,4.8,2393.35,0.0,11272.48,4.8,3,2,9,0,9,1,11.0,11.0,5.8,5.3,5.4,4.6,4.4,0.5,0.8
CP007,Accessories,Libera,Unisex,5,5,5.2,2608.17,0.0,13462.38,5.2,4,2,1,0,9,1,8.0,7.5,4.8,5.3,5.13,4.6,4.2,-0.5,0.53
CP007,Accessories,Libera,Unisex,6,5,6.4,2235.78,0.0,14359.76,6.4,4,1,0,0,9,0,0.0,0.0,5.2,5.0,5.27,4.63,4.8,0.2,0.63
CP007,Accessories,Libera,Unisex,7,5,5.6,2806.29,0.0,16284.21,5.6,3,0,0,0,9,1,17.0,16.5,6.4,5.8,5.47,5.43,5.0,0.6,0.03
CP007,Accessories,Libera,Unisex,8,5,7.0,2545.77,0.0,17822.41,7.0,4,0,0,21,9,0,4.0,4.0,5.6,6.0,5.73,5.43,6.0,-0.4,0.3
CP007,Accessories,Libera,Unisex,9,5,6.4,2362.54,0.0,15102.63,6.4,4,0,0,5,8,0,0.0,0.0,7.0,6.3,6.33,5.8,5.2,0.7,0.53
CP007,Accessories,Libera,Unisex,10,5,5.0,2535.4,0.0,13537.69,5.0,3,1,0,0,9,0,0.0,0.0,6.4,6.7,6.33,5.9,4.2,-0.3,0.43
CP007,Accessories,Libera,Unisex,11,4,5.0,2953.4,0.0,14440.78,5.0,4,0,0,0,8,0,0.0,0.0,5.25,5.88,6.42,6.12,2.75,-0.62,0.29
CP007,Accessories,Libera,Unisex,12,5,6.8,2470.51,0.0,16195.49,6.6,5,1,6,0,9,1,19.0,17.0,4.8,5.1,5.47,5.9,6.4,-0.3,-0.43
CP007,Accessories,Libera,Women,1,5,7.0,2712.44,0.0,19505.49,6.6,4,0,0,10,9,0,3.0,3.0,8.8,7.2,6.6,5.97,5.8,1.6,0.63
CP007,Accessories,Libera,Women,2,5,8.8,2672.05,0.0,24569.78,7.0,4,1,0,0,8,0,0.0,0.0,7.0,7.2,6.67,5.9,6.8,-0.2,0.77
CP007,Accessories,Libera,Women,3,5,10.4,2946.08,0.0,32236.93,8.8,4,0,0,0,9,0,0.0,0.0,8.8,7.9,7.27,6.6,8.0,0.9,0.67
CP007,Accessories,Libera,Women,4,5,8.2,2794.01,0.0,24562.11,6.8,4,2,9,0,9,1,12.0,11.5,10.4,9.6,8.73,6.83,7.2,0.8,1.9
CP007,Accessories,Libera,Women,5,5,8.8,2816.49,0.0,25223.08,7.8,4,2,1,0,9,1,8.0,8.0,8.2,9.3,9.13,7.1,7.2,-1.1,2.03
CP007,Accessories,Libera,Women,6,5,7.0,2840.9,0.0,20327.04,6.4,4,1,0,0,9,0,0.0,0.0,8.8,8.5,9.13,7.37,6.0,0.3,1.77
CP007,Accessories,Libera,Women,7,5,7.2,2697.58,0.0,20300.58,6.2,4,0,0,0,9,1,10.0,9.25,7.0,7.9,8.0,8.37,6.0,-0.9,-0.37
CP007,Accessories,Libera,Women,8,5,4.0,2647.84,0.5,10955.66,3.4,3,0,0,21,9,1,11.0,10.5,7.2,7.1,7.67,8.4,3.2,0.1,-0.73
CP007,Accessories,Libera,Women,9,5,8.0,2721.25,0.0,22518.14,7.0,4,0,0,5,8,0,0.0,0.0,4.0,5.6,6.07,7.6,6.8,-1.6,-1.53
CP007,Accessories,Libera,Women,10,5,6.0,2670.09,0.0,16333.06,5.8,4,1,0,0,9,0,0.0,0.0,8.0,6.0,6.4,7.2,5.4,2.0,-0.8
CP007,Accessories,Libera,Women,11,5,7.4,2971.3,0.0,22625.12,6.0,4,0,0,0,9,1,13.0,13.0,6.0,7.0,6.0,6.83,5.6,-1.0,-0.83
CP007,Accessories,Libera,Women,12,5,10.0,2891.11,0.0,31139.76,8.0,5,1,6,0,9,2,18.0,16.25,7.4,6.7,7.13,6.6,8.8,0.7,0.53
CP007,Accessories,Miss Modano,Men,1,5,16.6,2414.32,0.54,37082.6,13.6,7,0,0,10,9,3,14.0,12.67,22.2,17.7,15.6,15.03,13.4,4.5,0.57
CP007,Accessories,Miss Modano,Men,2,5,22.8,2286.34,0.0,49180.14,17.2,8,1,0,0,8,0,0.0,0.0,16.6,18.2,16.53,14.73,18.2,-1.6,1.8
CP007,Accessories,Miss Modano,Men,3,5,16.8,2304.6,0.0,37403.6,13.2,7,0,0,0,9,0,0.0,0.0,22.8,19.7,18.47,15.93,13.6,3.1,2.53
CP007,Accessories,Miss Modano,Men,4,5,18.6,2608.56,0.0,47459.08,14.4,7,2,9,0,9,1,7.0,6.5,16.8,19.8,18.73,15.57,16.2,-3.0,3.17
CP007,Accessories,Miss Modano,Men,5,5,21.8,2375.7,0.11,51327.47,17.6,7,2,1,0,9,2,11.0,10.33,18.6,17.7,19.4,16.17,15.4,0.9,3.23
CP007,Accessories,Miss Modano,Men,6,5,17.0,2573.09,0.0,40036.29,13.0,7,1,0,0,9,0,0.0,0.0,21.8,20.2,19.07,16.7,13.2,1.6,2.37
CP007,Accessories,Miss Modano,Men,7,5,19.6,2631.22,0.36,48699.98,14.6,6,0,0,0,9,2,14.0,11.83,17.0,19.4,19.13,18.93,16.0,-2.4,0.2
CP007,Accessories,Miss Modano,Men,8,5,15.6,2197.81,0.33,33825.69,12.6,6,0,0,21,9,1,12.0,10.67,19.6,18.3,19.47,19.43,11.8,1.3,0.03
CP007,Accessories,Miss Modano,Men,9,5,21.2,2351.08,0.0,45809.27,16.6,7,0,0,5,8,0,0.0,0.0,15.6,17.6,17.4,18.23,15.6,-2.0,-0.83
CP007,Accessories,Miss Modano,Men,10,5,14.2,2500.88,0.0,33295.61,12.4,7,1,0,0,9,0,0.0,0.0,21.2,18.4,18.8,18.97,11.4,2.8,-0.17
CP007,Accessories,Miss Modano,Men,11,5,17.4,2202.09,0.0,36172.94,13.4,7,0,0,0,9,1,24.0,23.0,14.2,17.7,17.0,18.23,13.2,-3.5,-1.23
CP007,Accessories,Miss Modano,Men,12,5,24.4,2387.0,0.74,53968.54,20.4,8,1,6,0,9,4,26.0,21.97,17.4,15.8,17.6,17.5,22.2,1.6,0.1
CP007,Accessories,Miss Modano,Unisex,1,5,12.8,3009.28,0.0,37778.14,12.2,8,0,0,10,9,2,13.0,11.92,9.0,8.9,8.87,9.0,9.8,0.1,-0.13
CP007,Accessories,Miss Modano,Unisex,2,5,11.0,3098.52,0.0,33233.02,10.6,7,1,0,0,8,0,0.0,0.0,12.8,10.3,9.8,9.5,8.2,2.5,0.3
CP007,Accessories,Miss Modano,Unisex,3,5,14.6,2442.58,0.0,35593.88,14.4,8,0,0,0,9,0,0.0,0.0,11.0,11.9,9.8,9.6,13.0,-0.9,0.2
CP007,Accessories,Miss Modano,Unisex,4,5,14.0,2761.81,0.0,35692.38,12.4,7,2,9,0,9,2,16.0,12.75,14.6,12.8,12.8,9.6,10.6,1.8,3.2
CP007,Accessories,Miss Modano,Unisex,5,5,12.2,2623.84,0.0,30813.96,11.2,7,2,1,0,9,2,13.0,13.0,14.0,14.3,13.2,9.97,9.8,-0.3,3.23
CP007,Accessories,Miss Modano,Unisex,6,5,13.2,2858.4,0.0,35692.4,12.4,8,1,0,0,9,0,0.0,0.0,12.2,13.1,13.6,10.27,11.4,-0.9,3.33
CP007,Accessories,Miss Modano,Unisex,7,5,12.8,2510.48,0.0,32617.75,12.4,7,0,0,0,9,2,19.0,18.0,13.2,12.7,13.13,12.97,8.6,0.5,0.17
CP007,Accessories,Miss Modano,Unisex,8,5,10.6,2729.67,0.0,26661.69,9.8,6,0,0,21,9,2,15.0,13.33,12.8,13.0,12.73,12.97,8.2,-0.2,-0.23
CP007,Accessories,Miss Modano,Unisex,9,5,13.4,2681.64,0.0,32882.72,12.2,8,0,0,5,8,0,0.0,0.0,10.6,11.7,12.2,12.9,10.6,-1.1,-0.7
CP007,Accessories,Miss Modano,Unisex,10,5,10.2,2807.08,0.0,28167.39,10.0,7,1,0,0,9,0,0.0,0.0,13.4,12.0,12.27,12.7,8.8,1.4,-0.43
CP007,Accessories,Miss Modano,Unisex,11,5,11.2,2761.93,0.0,29186.98,10.6,7,0,0,0,9,2,17.0,14.33,10.2,11.8,11.4,12.07,8.8,-1.6,-0.67
CP007,Accessories,Miss Modano,Unisex,12,5,12.6,2761.74,0.0,33513.99,11.2,7,1,6,0,9,3,28.0,23.97,11.2,10.7,11.6,11.9,9.0,0.5,-0.3
CP007,Accessories,Miss Modano,Women,1,5,8.6,2373.99,0.0,16938.01,7.6,5,0,0,10,9,1,8.0,8.0,10.0,9.5,8.33,8.43,7.6,0.5,-0.1
CP007,Accessories,Miss Modano,Women,2,5,7.8,2693.24,0.0,16520.56,6.4,4,1,0,0,8,0,0.0,0.0,8.6,8.3,8.53,8.1,6.0,0.3,0.43
CP007,Accessories,Miss Modano,Women,3,5,9.8,1960.13,0.0,16713.4,8.0,4,0,0,0,9,0,0.0,0.0,7.8,8.2,8.07,8.0,8.6,-0.4,0.07
CP007,Accessories,Miss Modano,Women,4,5,10.4,2213.02,0.0,19921.6,8.2,4,2,9,0,9,1,10.0,9.0,9.8,8.8,8.73,7.83,7.6,1.0,0.9
CP007,Accessories,Miss Modano,Women,5,5,12.6,2519.43,0.0,29704.08,10.6,5,2,1,0,9,1,6.0,6.0,10.4,10.1,9.33,8.3,9.2,0.3,1.03
CP007,Accessories,Miss Modano,Women,6,5,6.4,2953.04,0.0,16327.7,5.8,3,1,0,0,9,0,0.0,0.0,12.6,11.5,10.93,8.57,5.6,1.1,2.37
CP007,Accessories,Miss Modano,Women,7,5,9.2,2519.76,0.0,20590.4,8.0,4,0,0,0,9,1,9.0,8.0,6.4,9.5,9.8,9.27,8.6,-3.1,0.53
CP007,Accessories,Miss Modano,Women,8,5,11.0,2717.82,0.0,25047.77,9.4,5,0,0,21,9,1,12.0,11.0,9.2,7.8,9.4,9.37,8.2,1.4,0.03
CP007,Accessories,Miss Modano,Women,9,5,10.6,1749.57,0.0,15814.09,8.4,4,0,0,5,8,0,0.0,0.0,11.0,10.1,8.87,9.9,8.8,0.9,-1.03
CP007,Accessories,Miss Modano,Women,10,5,8.6,1851.75,0.0,14492.27,7.6,4,1,0,0,9,0,0.0,0.0,10.6,10.8,10.27,10.03,6.0,-0.2,0.23
CP007,Accessories,Miss Modano,Women,11,5,11.8,1870.47,0.0,18819.82,9.8,5,0,0,0,9,2,22.0,20.0,8.6,9.6,10.07,9.73,9.0,-1.0,0.33
CP007,Accessories,Miss Modano,Women,12,5,13.4,2445.57,0.62,27766.35,11.4,5,1,6,0,9,2,20.0,17.33,11.8,10.2,10.33,9.6,10.0,1.6,0.73
CP007,Accessories,Modano,Men,1,5,3.4,3513.26,0.0,12295.86,3.0,2,0,0,10,9,1,10.0,9.0,4.4,4.4,4.53,4.33,3.2,0.0,0.2
CP007,Accessories,Modano,Men,2,5,9.0,3552.68,0.0,33039.73,7.2,4,1,0,0,8,0,0.0,0.0,3.4,3.1,3.53,4.13,6.6,0.3,-0.6
CP007,Accessories,Modano,Men,3,5,5.6,3217.87,0.0,19033.16,4.8,3,0,0,0,9,0,0.0,0.0,9.0,6.2,4.73,4.6,4.4,2.8,0.13
CP007,Accessories,Modano,Men,4,5,9.0,3572.98,0.0,33564.5,7.4,4,2,9,0,9,0,10.0,10.0,5.6,7.3,6.0,4.7,8.2,-1.7,1.3
CP007,Accessories,Modano,Men,5,5,6.2,3493.35,0.0,21768.11,5.6,3,2,1,0,9,0,3.0,3.0,9.0,7.3,7.87,5.13,4.6,1.7,2.73
CP007,Accessories,Modano,Men,6,5,6.4,3555.9,0.0,23402.5,5.4,3,1,0,0,9,0,0.0,0.0,6.2,7.6,6.93,5.13,4.8,-1.4,1.8
CP007,Accessories,Modano,Men,7,4,3.75,3316.69,0.0,12911.6,3.5,3,0,0,0,9,2,12.5,11.67,6.5,6.12,7.33,6.83,3.25,0.38,0.5
CP007,Accessories,Modano,Men,8,5,5.4,3379.5,0.0,19135.54,4.6,3,0,0,21,9,0,3.0,2.5,4.2,5.5,5.6,6.57,3.6,-1.3,-0.97
CP007,Accessories,Modano,Men,9,5,6.2,3357.82,0.0,21063.95,5.8,4,0,0,5,8,0,0.0,0.0,5.4,4.8,5.47,6.13,5.6,0.6,-0.67
CP007,Accessories,Modano,Men,10,5,5.6,3282.23,0.0,19123.97,5.0,3,1,0,0,9,0,0.0,0.0,6.2,5.8,5.27,6.27,4.8,0.4,-1.0
CP007,Accessories,Modano,Men,11,5,4.6,3440.38,0.0,16793.65,4.2,2,0,0,0,9,0,10.0,10.0,5.6,5.9,5.73,5.67,4.8,-0.3,0.07
CP007,Accessories,Modano,Men,12,5,5.6,3466.54,0.0,19744.24,4.8,3,1,6,0,9,1,14.0,13.67,4.6,5.1,5.47,5.47,4.0,-0.5,0.0
CP007,Accessories,Modano,Unisex,1,5,5.2,2307.04,0.5,13667.18,4.8,4,0,0,10,9,1,6.0,5.33,4.2,4.1,4.0,4.73,3.8,0.1,-0.73
CP007,Accessories,Modano,Unisex,2,5,7.6,2906.15,0.0,24141.77,6.2,4,1,0,0,8,0,0.0,0.0,5.2,4.1,4.07,4.43,6.4,1.1,-0.37
CP007,Accessories,Modano,Unisex,3,5,8.2,2366.7,0.0,21492.59,7.2,4,0,0,0,9,0,0.0,0.0,7.6,6.4,4.8,4.53,7.0,1.2,0.27
CP007,Accessories,Modano,Unisex,4,5,4.8,2364.51,0.0,12787.65,4.2,3,2,9,0,9,1,15.0,14.0,8.2,7.9,7.0,4.77,4.0,0.3,2.23
CP007,Accessories,Modano,Unisex,5,5,5.6,2484.5,0.0,15099.33,5.2,4,2,1,0,9,0,6.0,6.0,4.8,6.5,6.87,4.73,4.4,-1.7,2.13
CP007,Accessories,Modano,Unisex,6,5,6.2,2782.92,0.0,19086.91,5.2,3,1,0,0,9,0,0.0,0.0,5.6,5.2,6.2,4.83,4.8,0.4,1.37
CP007,Accessories,Modano,Unisex,7,5,7.2,2623.59,0.44,19175.49,6.8,4,0,0,0,9,2,19.0,16.25,6.2,5.9,5.53,6.27,5.8,0.3,-0.73
CP007,Accessories,Modano,Unisex,8,5,6.6,2675.02,0.0,18891.82,6.2,4,0,0,21,9,1,12.0,12.0,7.2,6.7,6.33,6.6,5.6,0.5,-0.27
CP007,Accessories,Modano,Unisex,9,5,6.2,2791.33,0.0,17717.82,5.6,3,0,0,5,8,0,0.0,0.0,6.6,6.9,6.67,6.43,5.0,-0.3,0.23
CP007,Accessories,Modano,Unisex,10,5,5.2,3100.29,0.0,16620.53,4.8,3,1,0,0,9,0,0.0,0.0,6.2,6.4,6.67,6.1,3.8,-0.2,0.57
CP007,Accessories,Modano,Unisex,11,5,4.6,2141.19,0.0,11739.71,4.4,3,0,0,0,9,1,19.0,19.0,5.2,5.7,6.0,6.17,4.0,-0.5,-0.17
CP007,Accessories,Modano,Unisex,12,5,5.2,2546.06,0.0,14177.81,4.8,3,1,6,0,9,1,18.0,16.5,4.6,4.9,5.33,6.0,4.2,-0.3,-0.67
CP007,Accessories,Modano,Women,1,5,5.6,2039.39,0.75,11527.24,5.6,4,0,0,10,9,1,8.0,7.5,7.6,7.3,6.67,6.23,4.8,0.3,0.43
CP007,Accessories,Modano,Women,2,5,6.4,2435.5,0.0,15588.01,6.2,5,1,0,0,8,0,0.0,0.0,5.6,6.1,6.4,5.93,5.2,-0.5,0.47
CP007,Accessories,Modano,Women,3,5,8.0,2164.88,0.0,17212.73,8.0,5,0,0,0,9,0,0.0,0.0,6.4,6.0,5.73,5.7,6.6,0.4,0.03
CP007,Accessories,Modano,Women,4,5,7.6,2326.03,0.0,18682.45,6.8,5,2,9,0,9,1,11.0,11.0,8.0,7.2,6.67,6.03,5.0,0.8,0.63
CP007,Accessories,Modano,Women,5,5,9.0,2340.77,0.0,20923.07,8.4,5,2,1,0,9,0,5.0,5.0,7.6,7.8,7.33,6.23,6.8,-0.2,1.1
CP007,Accessories,Modano,Women,6,5,6.2,2790.7,0.0,14885.31,6.0,4,1,0,0,9,0,0.0,0.0,9.0,8.3,8.2,6.33,4.8,0.7,1.87
CP007,Accessories,Modano,Women,7,5,8.8,2460.88,0.38,20991.03,8.4,5,0,0,0,9,2,12.0,10.75,6.2,7.6,7.6,7.13,6.4,-1.4,0.47
CP007,Accessories,Modano,Women,8,5,9.2,2512.42,0.0,22910.32,8.6,5,0,0,21,9,1,11.0,10.5,8.8,7.5,8.0,7.67,6.4,1.3,0.33
CP007,Accessories,Modano,Women,9,5,5.8,2216.98,0.0,13194.9,5.4,4,0,0,5,8,0,0.0,0.0,9.2,9.0,8.07,8.13,4.6,0.2,-0.07
CP007,Accessories,Modano,Women,10,5,8.6,2143.83,0.0,19677.3,8.0,5,1,0,0,9,0,0.0,0.0,5.8,7.5,7.93,7.77,5.4,-1.7,0.17
CP007,Accessories,Modano,Women,11,5,8.4,2252.33,0.5,19468.08,7.8,4,0,0,0,9,2,14.0,13.25,8.6,7.2,7.87,7.93,7.0,1.4,-0.07
CP007,Accessories,Modano,Women,12,5,10.6,2270.39,0.42,23578.71,9.4,5,1,6,0,9,2,24.0,20.42,8.4,8.5,7.6,7.83,7.6,-0.1,-0.23
CP007,Footwear,Emerald,Kids,1,5,38.0,7866.47,0.14,321274.19,31.2,14,0,0,10,9,3,15.0,13.25,35.8,30.7,31.13,33.23,29.6,5.1,-2.1
CP007,Footwear,Emerald,Kids,2,5,38.0,7474.18,0.0,294819.2,30.0,13,1,0,0,8,0,0.0,0.0,38.0,31.7,29.67,31.57,29.8,6.3,-1.9
CP007,Footwear,Emerald,Kids,3,5,41.6,8165.63,0.0,353308.31,32.0,14,0,0,0,9,0,0.0,0.0,38.0,38.0,31.27,30.3,32.6,0.0,0.97
CP007,Footwear,Emerald,Kids,4,5,41.4,7654.6,0.0,356746.8,33.6,14,2,9,0,9,3,19.0,16.83,41.6,39.8,39.2,30.43,31.4,1.8,8.77
CP007,Footwear,Emerald,Kids,5,5,35.6,7730.56,0.15,294464.99,27.8,12,2,1,0,9,3,12.0,10.05,41.4,41.5,40.33,31.1,31.6,-0.1,9.23
CP007,Footwear,Emerald,Kids,6,5,38.2,8096.04,0.0,330802.9,31.4,13,1,0,0,9,0,0.0,0.0,35.6,38.5,39.53,31.53,32.4,-2.9,8.0
CP007,Footwear,Emerald,Kids,7,5,41.8,7892.71,0.0,335580.93,33.2,14,0,0,0,9,2,14.0,11.75,38.2,36.9,38.4,38.8,37.6,1.3,-0.4
CP007,Footwear,Emerald,Kids,8,5,46.6,7470.2,0.0,363350.91,36.2,13,0,0,21,9,3,14.0,11.39,41.8,40.0,38.53,39.43,38.0,1.8,-0.9
CP007,Footwear,Emerald,Kids,9,5,41.6,7959.74,0.0,352983.64,32.2,14,0,0,5,8,0,0.0,0.0,46.6,44.2,42.2,40.87,30.4,2.4,1.33
CP007,Footwear,Emerald,Kids,10,5,43.4,7932.03,0.0,364715.83,35.6,15,1,0,0,9,0,0.0,0.0,41.6,44.1,43.33,40.87,32.0,-2.5,2.47
CP007,Footwear,Emerald,Kids,11,5,33.0,8689.67,0.0,295148.71,26.6,11,0,0,0,9,2,27.0,26.0,43.4,42.5,43.87,41.2,25.6,0.9,2.67
CP007,Footwear,Emerald,Kids,12,5,49.0,8002.23,0.0,419435.33,40.0,14,1,6,0,9,6,30.0,24.8,33.0,38.2,39.33,40.77,35.8,-5.2,-1.43
CP007,Footwear,Emerald,Men,1,5,12.2,4973.99,0.0,52706.77,10.4,5,0,0,10,9,1,6.0,6.0,10.0,8.7,8.67,8.67,9.2,1.3,0.0
CP007,Footwear,Emerald,Men,2,5,9.0,4482.62,0.0,33515.72,7.6,4,1,0,0,8,0,0.0,0.0,12.2,10.5,9.47,8.57,7.4,1.7,0.9
CP007,Footwear,Emerald,Men,3,5,13.6,4797.06,0.0,48137.01,11.8,5,0,0,0,9,0,0.0,0.0,9.0,10.6,9.47,8.77,12.0,-1.6,0.7
CP007,Footwear,Emerald,Men,4,5,11.4,5732.65,0.0,47319.02,9.6,4,2,9,0,9,1,17.0,16.0,13.6,11.3,11.6,9.0,9.4,2.3,2.6
CP007,Footwear,Emerald,Men,5,5,12.8,5521.2,0.85,51727.84,10.4,5,2,1,0,9,2,12.0,11.25,11.4,12.5,11.33,9.37,10.8,-1.1,1.97
CP007,Footwear,Emerald,Men,6,5,12.6,5378.4,0.0,56880.1,10.0,6,1,0,0,9,0,0.0,0.0,12.8,12.1,12.6,9.83,10.8,0.7,2.77
CP007,Footwear,Emerald,Men,7,5,13.4,5794.61,0.0,62410.25,10.8,5,0,0,0,9,1,8.0,7.25,12.6,12.7,12.27,11.93,11.6,-0.1,0.33
CP007,Footwear,Emerald,Men,8,5,8.2,6323.48,0.0,42526.61,7.0,4,0,0,21,9,1,16.0,16.0,13.4,13.0,12.93,12.13,6.2,0.4,0.8
CP007,Footwear,Emerald,Men,9,5,11.4,6237.28,0.0,59450.08,10.0,4,0,0,5,8,0,0.0,0.0,8.2,10.8,11.4,12.0,8.2,-2.6,-0.6
CP007,Footwear,Emerald,Men,10,5,11.8,5489.88,0.0,49676.94,10.2,5,1,0,0,9,0,0.0,0.0,11.4,9.8,11.0,11.63,8.6,1.6,-0.63
CP007,Footwear,Emerald,Men,11,5,10.6,4078.06,0.0,34003.09,8.6,4,0,0,0,9,0,9.0,9.0,11.8,11.6,10.47,11.7,7.4,0.2,-1.23
CP007,Footwear,Emerald,Men,12,5,12.2,5349.5,1.2,48432.65,10.2,4,1,6,0,9,2,22.0,20.33,10.6,11.2,11.27,11.33,10.0,-0.6,-0.07
CP007,Footwear,Emerald,Unisex,1,5,15.0,6805.21,0.0,109360.39,11.8,5,0,0,10,9,1,8.0,8.0,9.8,11.1,9.87,9.4,10.4,-1.3,0.47
CP007,Footwear,Emerald,Unisex,2,5,10.8,7803.1,0.0,90044.01,8.0,4,1,0,0,8,0,0.0,0.0,15.0,10.9,11.4,9.77,8.8,4.1,1.63
CP007,Footwear,Emerald,Unisex,3,5,11.0,7192.49,0.0,83258.16,8.8,4,0,0,0,9,0,0.0,0.0,10.8,12.9,9.87,9.7,8.4,-2.1,0.17
